Scopus Source ID,Title,CiteScore,Percentile,"Citation
Count","Scholarly
Output","Percent
Cited",SNIP,SJR,RANK,"Rank
Out Of",Publisher,Type,Open Access,Scopus ASJC Code,Scopus Sub-Subject Area,Quartile,Top 10% (CiteScore Percentile),Scopus Source ID.1,Print ISSN,E-ISSN
5200152707,Eurasip Journal on Image and Video Processing,2.1,63,386,184,66,1.002,0.342,99,269,Springer Publishing Company,Journal,YES,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/5200152707,16875176,16875281
5400152640,IET Information Security,1.57,47,232,148,57,0.897,0.294,142,269,Institution of Engineering and Technology,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/5400152640,17518709,
56074,Human IT,0.5,16,5,10,30,0.768,0.153,223,269,Hoegskolan i Boraas,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/56074,14021501,1402151X
5800179620,"Technology, Pedagogy and Education",2.09,62,232,111,69,1.443,0.947,100,269,Routledge,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/5800179620,17475139,1475939X
6100152807,International Journal of Value Chain Management,0.43,13,13,30,27,0.202,0.142,233,269,Inderscience Enterprises Ltd.,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/6100152807,17415357,17415365
6100153019,Service Oriented Computing and Applications,1.89,56,117,62,68,0.941,0.262,118,269,Springer London,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/6100153019,18632386,18632394
6400153135,Source Code for Biology and Medicine,1.11,38,41,37,38,0.336,0.528,166,269,BioMed Central Ltd.,Journal,YES,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/6400153135,17510473,
6400153175,International Journal of Services Operations and Informatics,0.29,9,5,17,18,0.2,0.124,243,269,Inderscience Enterprises Ltd.,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/6400153175,1741539X,17415403
7000153253,Jiefangjun Ligong Daxue Xuebao/Journal of PLA University of Science and Technology (Natural Science Edition),0.14,4,33,232,12,0.189,0.112,257,269,"Jiefangjun Ligong Daxue Xuebao/P L A, University of Science and Technology",Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/7000153253,10093443,
800147111,Journal of Grid Computing,3.82,82,397,104,74,1.735,0.688,48,269,Springer Netherlands,Journal,NO,1710,Information Systems,Quartile1,,https://www.scopus.com/sourceid/800147111,15707873,
8300153137,"International Journal of Metadata, Semantics and Ontologies",0.41,12,26,64,30,0.399,0.146,236,269,Inderscience Enterprises Ltd,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/8300153137,17442621,1744263X
88934,Journal of Cases on Information Technology,0.63,20,34,54,33,0.469,0.14,213,269,IGI Publishing,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/88934,15487717,15487725
98245,Library Resources and Technical Services,0.58,19,36,62,32,1.171,0.663,216,269,American Library Association,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/98245,242527,
11400153333,Journal of Signal Processing Systems,1.0,34,320,319,48,0.497,0.203,63,97,Springer New York,Journal,NO,1711,Signal Processing,Quartile3,,https://www.scopus.com/sourceid/11400153333,19398018,
11700154323,Image Analysis and Stereology,1.52,48,88,58,69,0.787,0.203,50,97,International Society for Stereology,Journal,YES,1711,Signal Processing,Quartile3,,https://www.scopus.com/sourceid/11700154323,15803139,
12100155655,Journal of Location Based Services,1.33,44,56,42,55,0.819,0.25,54,97,Taylor and Francis Ltd.,Journal,NO,1711,Signal Processing,Quartile3,,https://www.scopus.com/sourceid/12100155655,17489725,
12409,Multidimensional Systems and Signal Processing,2.44,64,442,181,67,1.177,0.507,35,97,Springer Netherlands,Journal,NO,1711,Signal Processing,Quartile2,,https://www.scopus.com/sourceid/12409,9236082,15730824
12754,International Journal of COMADEM,0.1,1,8,83,8,0.113,0.131,96,97,COMADEM International,Journal,NO,1711,Signal Processing,Quartile4,,https://www.scopus.com/sourceid/12754,13637681,
12996,IEEE Signal Processing Magazine,7.04,92,1985,282,67,4.351,1.364,8,97,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1711,Signal Processing,Quartile1,Top 10%,https://www.scopus.com/sourceid/12996,10535888,
13803,Signal Processing: Image Communication,3.93,77,1504,383,80,1.615,0.562,22,97,Elsevier,Journal,NO,1711,Signal Processing,Quartile1,,https://www.scopus.com/sourceid/13803,9235965,
14363,INFOR,0.71,22,39,55,45,0.319,0.319,76,97,Taylor and Francis Ltd.,Journal,NO,1711,Signal Processing,Quartile4,,https://www.scopus.com/sourceid/14363,3155986,
14388,Information Processing Letters,1.29,42,563,435,51,0.972,0.4,56,97,Elsevier,Journal,NO,1711,Signal Processing,Quartile3,,https://www.scopus.com/sourceid/14388,200190,
15300154801,Eurasip Journal on Advances in Signal Processing,1.86,50,608,327,66,1.027,0.316,49,97,Springer Publishing Company,Journal,YES,1711,Signal Processing,Quartile2,,https://www.scopus.com/sourceid/15300154801,16876172,
16211,IEEE Transactions on Multimedia,7.41,95,4570,617,92,2.951,1.222,5,97,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1711,Signal Processing,Quartile1,Top 10%,https://www.scopus.com/sourceid/16211,15209210,
17316,IEEE Signal Processing Letters,4.37,80,5431,1243,81,1.88,0.785,19,97,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1711,Signal Processing,Quartile1,,https://www.scopus.com/sourceid/17316,10709908,
17391,IEEE Transactions on Signal Processing,6.28,91,9143,1455,88,2.55,1.477,9,97,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1711,Signal Processing,Quartile1,Top 10%,https://www.scopus.com/sourceid/17391,1053587X,
17700156101,Journal on Multimodal User Interfaces,2.57,67,221,86,57,1.283,0.359,32,97,Springer Verlag,Journal,NO,1711,Signal Processing,Quartile2,,https://www.scopus.com/sourceid/17700156101,17837677,17838738
17960,International Journal of Adaptive Control and Signal Processing,2.64,69,793,300,71,0.96,0.885,30,97,John Wiley and Sons Ltd,Journal,NO,1711,Signal Processing,Quartile2,,https://www.scopus.com/sourceid/17960,8906327,10991115
18202,Eurasip Journal on Wireless Communications and Networking,1.97,51,1512,768,62,1.046,0.316,48,97,Springer Open,Journal,YES,1711,Signal Processing,Quartile2,,https://www.scopus.com/sourceid/18202,16871472,16871499
18780,"Circuits, Systems, and Signal Processing",2.21,57,1557,706,69,0.889,0.472,41,97,Birkhauser Boston,Journal,NO,1711,Signal Processing,Quartile2,,https://www.scopus.com/sourceid/18780,0278081X,
19202,"Mathematics of Control, Signals, and Systems",0.95,30,61,64,50,0.701,0.386,68,97,Springer London,Journal,NO,1711,Signal Processing,Quartile3,,https://www.scopus.com/sourceid/19202,9324194,1435568X
19600166419,Foundations and Trends in Signal Processing,8.29,97,58,7,86,4.145,1.368,3,97,Now Publishers Inc,Journal,NO,1711,Signal Processing,Quartile1,Top 10%,https://www.scopus.com/sourceid/19600166419,19328346,19328354
19700188800,Electronics and Communications in Japan,0.28,3,82,291,19,0.169,0.187,94,97,Wiley-Blackwell,Journal,NO,1711,Signal Processing,Quartile4,,https://www.scopus.com/sourceid/19700188800,19429533,
20000195053,"International Journal of Circuits, Systems and Signal Processing",0.36,6,67,185,19,0.23,0.149,91,97,North Atlantic University Union NAUN,Journal,NO,1711,Signal Processing,Quartile4,,https://www.scopus.com/sourceid/20000195053,19984464,
20765,Shu Ju Cai Ji Yu Chu Li/Journal of Data Acquisition and Processing,0.45,8,195,435,27,0.438,0.206,88,97,Nanjing University of Aeronautics an Astronautics,Journal,NO,1711,Signal Processing,Quartile4,,https://www.scopus.com/sourceid/20765,10049037,
21080,Mechanical Systems and Signal Processing,6.11,90,7762,1270,88,2.785,1.821,10,97,Academic Press Inc.,Journal,NO,1711,Signal Processing,Quartile1,Top 10%,https://www.scopus.com/sourceid/21080,8883270,10961216
21100197510,Journal of Electrical and Computer Engineering,1.31,43,342,261,44,0.577,0.224,55,97,Hindawi Publishing Corporation,Journal,YES,1711,Signal Processing,Quartile3,,https://www.scopus.com/sourceid/21100197510,20900147,20900155
21100216567,IET Biometrics,2.47,65,284,115,74,1.18,0.366,34,97,The Institution of Engineering and Technology,Journal,NO,1711,Signal Processing,Quartile2,,https://www.scopus.com/sourceid/21100216567,20474938,20474946
21100217227,Iranian Journal of Science and Technology - Transactions of Electrical Engineering,0.82,26,33,40,48,0.409,0.166,72,97,Springer International Publishing AG,Journal,NO,1711,Signal Processing,Quartile3,,https://www.scopus.com/sourceid/21100217227,22286179,
21100259128,Journal of Advances in Information Fusion,1.07,38,44,41,46,0.362,0.136,60,97,Information Society of Information Fusion,Journal,NO,1711,Signal Processing,Quartile3,,https://www.scopus.com/sourceid/21100259128,15576418,
21100285028,IEEE Transactions on Human-Machine Systems,4.56,82,1217,267,84,2.168,0.842,17,97,"IEEE Systems, Man, and Cybernetics Society",Journal,NO,1711,Signal Processing,Quartile1,,https://www.scopus.com/sourceid/21100285028,21682291,
21100327713,International Journal of Automation and Smart Technology,0.45,8,37,82,24,0.293,0.137,88,97,Chinese Institute of Automation Engineers (CIAE),Journal,YES,1711,Signal Processing,Quartile4,,https://www.scopus.com/sourceid/21100327713,,22239766
21100331506,International Journal on Communications Antenna and Propagation,1.26,40,242,192,59,0.745,0.3,58,97,Praise Worthy Prize S.r.l,Journal,NO,1711,Signal Processing,Quartile3,,https://www.scopus.com/sourceid/21100331506,20395086,
21100332423,APSIPA Transactions on Signal and Information Processing,0.69,21,34,49,41,0.198,0.148,77,97,Cambridge University Press,Journal,YES,1711,Signal Processing,Quartile4,,https://www.scopus.com/sourceid/21100332423,,20487703
21100338350,IEEE Internet of Things Journal,11.33,99,4568,403,91,3.874,1.396,1,97,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1711,Signal Processing,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100338350,23274662,
21100356802,Sensing and Bio-Sensing Research,2.75,71,534,194,73,1.012,0.612,28,97,Elsevier BV,Journal,YES,1711,Signal Processing,Quartile2,,https://www.scopus.com/sourceid/21100356802,,22141804
21100358105,IEEE Transactions on Control of Network Systems,5.8,89,911,157,82,2.241,2.098,11,97,IEEE CONTROL SYSTEMS SOCIETY,Journal,NO,1711,Signal Processing,Quartile1,,https://www.scopus.com/sourceid/21100358105,23255870,
21100409130,Frontiers of Information Technology and Electronic Engineering,1.38,46,519,377,57,0.708,0.236,52,97,Springer Science + Business Media,Journal,NO,1711,Signal Processing,Quartile3,,https://www.scopus.com/sourceid/21100409130,20959184,20959230
21100432483,ITE Transactions on Media Technology and Applications,1.0,34,110,110,38,0.833,0.257,63,97,Institute of Image Information and Television Engineers,Journal,NO,1711,Signal Processing,Quartile3,,https://www.scopus.com/sourceid/21100432483,,21867364
21100432792,Journal of Electronic Science and Technology,0.26,2,46,178,20,0.103,0.128,95,97,University of Electronic Science and Technology of China,Journal,YES,1711,Signal Processing,Quartile4,,https://www.scopus.com/sourceid/21100432792,1674862X,
21100440516,International Journal of Computer Information Systems and Industrial Management Applications,0.65,18,44,68,38,0.611,0.21,79,97,Machine Intelligence Research Labs,Journal,YES,1711,Signal Processing,Quartile4,,https://www.scopus.com/sourceid/21100440516,,21507988
21100448964,Chinese Journal of Liquid Crystals and Displays,0.49,12,221,452,33,0.484,0.273,84,97,Science Press,Journal,NO,1711,Signal Processing,Quartile4,,https://www.scopus.com/sourceid/21100448964,10072780,
21100454976,"Journal of Automation, Mobile Robotics and Intelligent Systems",0.55,15,58,106,32,0.623,0.134,82,97,Industrial Research Institute for Automation and Measurements,Journal,YES,1711,Signal Processing,Quartile4,,https://www.scopus.com/sourceid/21100454976,18978649,20802145
21100464776,"Statistics, Optimization and Information Computing",0.49,12,40,81,35,0.379,0.227,84,97,International Academic Press,Journal,YES,1711,Signal Processing,Quartile4,,https://www.scopus.com/sourceid/21100464776,2311004X,23105070
21100793184,Prikladnaya Diskretnaya Matematika,0.33,5,25,76,28,0.696,0.265,92,97,Tomsk State University,Journal,YES,1711,Signal Processing,Quartile4,,https://www.scopus.com/sourceid/21100793184,20710410,23112263
21100799500,Indonesian Journal of Electrical Engineering and Computer Science,0.97,31,693,715,50,0.724,0.238,67,97,Institute of Advanced Engineering and Science (IAES),Journal,YES,1711,Signal Processing,Quartile3,,https://www.scopus.com/sourceid/21100799500,25024752,25024760
21100810444,Telfor Journal,0.48,10,21,44,25,0.175,0.126,87,97,Academic Mind,Journal,YES,1711,Signal Processing,Quartile4,,https://www.scopus.com/sourceid/21100810444,18213251,23349905
21100810702,Animal Biotelemetry,2.6,68,273,105,78,1.146,1.262,31,97,BioMed Central Ltd.,Journal,YES,1711,Signal Processing,Quartile2,,https://www.scopus.com/sourceid/21100810702,,20503385
21100812209,Journal of Radars,1.06,37,152,143,52,0.661,0.276,61,97,Institute of Electronics Chinese Academy of Sciences,Journal,YES,1711,Signal Processing,Quartile3,,https://www.scopus.com/sourceid/21100812209,2095283X,
21100812851,Eurasip Journal on Information Security,2.37,63,121,51,73,1.482,0.311,36,97,Springer Open,Journal,YES,1711,Signal Processing,Quartile2,,https://www.scopus.com/sourceid/21100812851,16874161,2510523X
21100818722,Cybernetics and Physics,1.17,39,62,53,55,1.155,0.296,59,97,"Institute of Problems of Mechanical Engineering, Russian Academy of Sciences",Journal,YES,1711,Signal Processing,Quartile3,,https://www.scopus.com/sourceid/21100818722,22237038,22264116
21100820619,Periodica polytechnica Electrical engineering and computer science,0.52,14,49,94,32,0.264,0.145,83,97,Budapest University of Technology and Economics,Journal,YES,1711,Signal Processing,Quartile4,,https://www.scopus.com/sourceid/21100820619,20645260,20645279
21100824667,Image Processing On Line,1.36,45,30,22,55,0.782,0.305,53,97,IPOL - Image Processing on Line,Journal,YES,1711,Signal Processing,Quartile3,,https://www.scopus.com/sourceid/21100824667,,21051232
21100829272,Electronics (Switzerland),2.49,66,636,255,66,1.076,0.461,33,97,Multidisciplinary Digital Publishing Institute,Journal,YES,1711,Signal Processing,Quartile2,,https://www.scopus.com/sourceid/21100829272,,20799292
21100832761,International Journal of Fuzzy Logic and Intelligent Systems,1.5,47,60,40,72,0.452,0.244,51,97,Korean Institute of Intelligent Systems,Journal,NO,1711,Signal Processing,Quartile3,,https://www.scopus.com/sourceid/21100832761,15982645,2093744X
21100854164,IEEE Transactions on Computational Imaging,5.4,88,81,15,53,3.18,0.837,12,97,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1711,Signal Processing,Quartile1,,https://www.scopus.com/sourceid/21100854164,,23339403
21100854641,IEEE Transactions on Signal and Information Processing over Networks,4.6,84,561,122,82,1.458,0.878,16,97,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1711,Signal Processing,Quartile1,,https://www.scopus.com/sourceid/21100854641,,2373776X
21100857591,ACM Transactions on Spatial Algorithms and Systems,2.29,61,78,34,74,1.181,0.513,38,97,Association for Computing Machinery (ACM),Journal,NO,1711,Signal Processing,Quartile2,,https://www.scopus.com/sourceid/21100857591,23740353,23740361
21100873335,Journal of Control and Decision,2.02,52,89,44,75,0.816,-,47,97,Taylor and Francis Ltd.,Journal,NO,1711,Signal Processing,Quartile2,,https://www.scopus.com/sourceid/21100873335,23307706,23307714
24161,Computer Vision and Image Understanding,4.08,78,1854,454,79,1.84,0.766,21,97,Academic Press Inc.,Journal,NO,1711,Signal Processing,Quartile1,,https://www.scopus.com/sourceid/24161,10773142,1090235X
24306,Digital Signal Processing: A Review Journal,2.8,72,1446,517,79,1.45,0.541,27,97,Elsevier Inc.,Journal,NO,1711,Signal Processing,Quartile2,,https://www.scopus.com/sourceid/24306,10512004,10954333
24823,Pattern Recognition,7.35,94,7803,1061,91,3.012,1.363,6,97,Elsevier Ltd,Journal,NO,1711,Signal Processing,Quartile1,Top 10%,https://www.scopus.com/sourceid/24823,313203,
