Scopus Source ID,Subject Area,Index,Publisher,Percentile,Frequency,Open Access,Review Time
21100286806,Software,Scopus,IEEE,59,Monthly,NO,18 weeks
21100332403,Software,Scopus,Elsevier,75,Quarterly,NO,10 weeks
21100338351,Software,Scopus,IEEE,91,Bi-monthly,NO,12 weeks
21100369411,Software,Scopus,Others,17,Monthly,NO,18 weeks
21100383744,Software,Scopus,Springer,75,Annually,YES,4 weeks
21100403130,Software,Scopus,Elsevier,34,Quarterly,NO,10 weeks
21100405702,Software,Scopus,Springer,50,Annually,NO,4 weeks
21100411629,Software,Scopus,Others,16,Quarterly,NO,10 weeks
21100421900,Software,Scopus,Others,35,Quarterly,NO,10 weeks
21100422153,Software,Scopus,Elsevier,97,Monthly,YES,18 weeks
21100784665,Software,Scopus,IEEE,76,Bi-monthly,NO,12 weeks
21100793172,Software,Scopus,Others,14,Quarterly,NO,10 weeks
21100810444,Software,Scopus,Others,8,Annually,YES,4 weeks
21100820054,Software,Scopus,Others,57,Bi-annually,NO,6 weeks
21100820619,Software,Scopus,Others,9,Monthly,YES,18 weeks
21100823281,Software,Scopus,Others,15,Annually,NO,4 weeks
21100824667,Software,Scopus,Others,37,Annually,YES,4 weeks
21100824863,Software,Scopus,Others,12,Monthly,YES,18 weeks
21100827462,Software,Scopus,Others,8,Bi-monthly,YES,12 weeks
21100828027,Software,Scopus,Others,16,Bi-annually,NO,6 weeks
21100836194,Software,Scopus,Others,68,Bi-annually,YES,6 weeks
21100843325,Software,Scopus,Others,25,Monthly,YES,18 weeks
21100855995,Software,Scopus,Inderscience,4,Monthly,NO,18 weeks
21100862637,Software,Scopus,Elsevier,81,Quarterly,YES,10 weeks
21100875102,Software,Scopus,Others,12,Monthly,YES,18 weeks
21100881468,Software,Scopus,ACM,47,Annually,NO,4 weeks
21100893766,Software,Scopus,Others,54,Monthly,NO,18 weeks
21805,Software,Scopus,Others,29,Annually,NO,4 weeks
22202,Software,Scopus,Elsevier,27,Quarterly,NO,10 weeks
22313,Software,Scopus,Elsevier,54,Quarterly,NO,10 weeks
22679,Software,Scopus,Others,21,Annually,NO,4 weeks
22782,Software,Scopus,Springer,12,Annually,NO,4 weeks
23127,Software,Scopus,ACM,78,Quarterly,NO,10 weeks
23295,Software,Scopus,Elsevier,90,Quarterly,NO,10 weeks
23486,Software,Scopus,Springer,28,Annually,NO,4 weeks
23490,Software,Scopus,Springer,65,Bi-monthly,NO,12 weeks
23604,Software,Scopus,Elsevier,81,Annually,NO,4 weeks
23671,Software,Scopus,Elsevier,69,Bi-monthly,NO,12 weeks
23871,Software,Scopus,Springer,62,Bi-annually,NO,6 weeks
23958,Software,Scopus,Others,16,Bi-monthly,NO,12 weeks
23987,Software,Scopus,Others,87,Annually,NO,4 weeks
24145,Software,Scopus,Springer,67,Quarterly,NO,10 weeks
24161,Software,Scopus,Others,83,Quarterly,NO,10 weeks
24162,Software,Scopus,Others,14,Annually,YES,4 weeks
24173,Software,Scopus,Taylor and Francis,30,Monthly,NO,18 weeks
24175,Software,Scopus,Springer,45,Bi-annually,NO,6 weeks
24207,Software,Scopus,Springer,85,Quarterly,NO,10 weeks
24208,Software,Scopus,Springer,56,Monthly,NO,18 weeks
24254,Software,Scopus,IEEE,99,Quarterly,NO,10 weeks
24258,Software,Scopus,Others,4,Monthly,YES,18 weeks
24286,Software,Scopus,Elsevier,69,Bi-monthly,NO,12 weeks
24303,Software,Scopus,Elsevier,75,Bi-monthly,NO,12 weeks
24305,Software,Scopus,Others,93,Monthly,NO,18 weeks
24310,Software,Scopus,Others,39,Quarterly,NO,10 weeks
24326,Software,Scopus,Others,40,Bi-annually,NO,6 weeks
24354,Software,Scopus,Springer,66,Quarterly,NO,10 weeks
24357,Software,Scopus,Taylor and Francis,61,Quarterly,NO,10 weeks
24358,Software,Scopus,Springer,56,Bi-monthly,NO,12 weeks
24360,Software,Scopus,Springer,72,Annually,NO,4 weeks
24361,Software,Scopus,Springer,49,Annually,NO,4 weeks
24363,Software,Scopus,Springer,84,Bi-annually,NO,6 weeks
24407,Software,Scopus,Springer,68,Bi-annually,NO,6 weeks
24449,Software,Scopus,Others,18,Annually,YES,4 weeks
24595,Software,Scopus,Elsevier,76,Bi-annually,NO,6 weeks
24596,Software,Scopus,Others,51,Bi-monthly,NO,12 weeks
24772,Software,Scopus,Elsevier,95,Bi-annually,NO,6 weeks
24774,Software,Scopus,Others,47,Quarterly,NO,10 weeks
24775,Software,Scopus,Springer,71,Annually,NO,4 weeks
24800,Software,Scopus,Springer,84,Monthly,NO,18 weeks
24802,Software,Scopus,Others,28,Bi-monthly,NO,12 weeks
24806,Software,Scopus,Springer,74,Quarterly,NO,10 weeks
24823,Software,Scopus,Elsevier,95,Bi-annually,NO,6 weeks
24825,Software,Scopus,Elsevier,79,Annually,NO,4 weeks
24847,Software,Scopus,Others,4,Annually,NO,4 weeks
24906,Software,Scopus,Others,13,Bi-monthly,NO,12 weeks
24980,Software,Scopus,Springer,51,Annually,NO,4 weeks
25022,Software,Scopus,IEEE,71,Monthly,NO,18 weeks
25033,Software,Scopus,IEEE,87,Annually,NO,4 weeks
25037,Software,Scopus,IEEE,98,Bi-annually,NO,6 weeks
25038,Software,Scopus,IEEE,92,Annually,NO,4 weeks
25040,Software,Scopus,Others,65,Bi-annually,NO,6 weeks
25053,Software,Scopus,IEEE,50,Quarterly,NO,10 weeks
25396,Software,Scopus,Springer,20,Annually,NO,4 weeks
25476,Software,Scopus,Taylor and Francis,21,Monthly,NO,18 weeks
25482,Software,Scopus,Others,27,Annually,NO,4 weeks
25497,Software,Scopus,Others,3,Monthly,NO,18 weeks
25507,Software,Scopus,Others,11,Bi-annually,YES,6 weeks
25515,Software,Scopus,Elsevier,36,Bi-monthly,NO,12 weeks
25518,Software,Scopus,IEEE,52,Annually,NO,4 weeks
25529,Software,Scopus,Others,56,Bi-monthly,NO,12 weeks
25531,Software,Scopus,IEEE,61,Quarterly,NO,10 weeks
25534,Software,Scopus,IEEE,96,Bi-monthly,NO,12 weeks
25535,Software,Scopus,IEEE,87,Annually,NO,4 weeks
25547,Software,Scopus,Others,40,Monthly,NO,18 weeks
25548,Software,Scopus,Elsevier,88,Bi-annually,NO,6 weeks
25566,Software,Scopus,Others,60,Quarterly,NO,10 weeks
25574,Software,Scopus,Others,10,Bi-annually,NO,6 weeks
25620,Software,Scopus,Others,19,Quarterly,NO,10 weeks
25621,Software,Scopus,Others,68,Bi-monthly,NO,12 weeks
25623,Software,Scopus,Springer,64,Monthly,NO,18 weeks
25626,Software,Scopus,Springer,52,Bi-monthly,NO,12 weeks
25627,Software,Scopus,Springer,63,Monthly,NO,18 weeks
25644,Software,Scopus,Others,36,Monthly,NO,18 weeks
2600147401,Software,Scopus,Springer,56,Bi-monthly,NO,12 weeks
26099,Software,Scopus,Elsevier,97,Monthly,NO,18 weeks
26131,Software,Scopus,Others,34,Quarterly,NO,10 weeks
26132,Software,Scopus,Springer,46,Bi-annually,NO,6 weeks
26138,Software,Scopus,Elsevier,47,Monthly,NO,18 weeks
26141,Software,Scopus,Others,20,Quarterly,NO,10 weeks
26146,Software,Scopus,Springer,48,Bi-annually,NO,6 weeks
26324,Software,Scopus,Others,35,Bi-monthly,NO,12 weeks
26422,Software,Scopus,Others,80,Bi-annually,NO,6 weeks
26693,Software,Scopus,Others,6,Bi-annually,NO,6 weeks
26714,Software,Scopus,Others,24,Quarterly,NO,10 weeks
26799,Software,Scopus,Elsevier,86,Quarterly,NO,10 weeks
26802,Software,Scopus,Springer,38,Bi-annually,NO,6 weeks
27190,Software,Scopus,Springer,19,Quarterly,NO,10 weeks
27237,Software,Scopus,IEEE,89,Bi-annually,NO,6 weeks
27239,Software,Scopus,IEEE,96,Annually,NO,4 weeks
27306,Software,Scopus,Springer,66,Annually,NO,4 weeks
27724,Software,Scopus,IEEE,73,Bi-monthly,NO,12 weeks
27836,Software,Scopus,ACM,49,Bi-annually,NO,6 weeks
27842,Software,Scopus,Others,2,Monthly,NO,18 weeks
27843,Software,Scopus,Elsevier,90,Bi-annually,NO,6 weeks
27856,Software,Scopus,Springer,43,Bi-monthly,NO,12 weeks
27865,Software,Scopus,Elsevier,71,Annually,NO,4 weeks
27869,Software,Scopus,Others,72,Quarterly,NO,10 weeks
27871,Software,Scopus,Others,43,Annually,NO,4 weeks
27873,Software,Scopus,Others,0,Bi-monthly,NO,12 weeks
28325,Software,Scopus,Springer,37,Bi-annually,NO,6 weeks
28345,Software,Scopus,Others,33,Bi-annually,NO,6 weeks
28360,Software,Scopus,Others,37,Monthly,YES,18 weeks
28380,Software,Scopus,Others,48,Annually,NO,4 weeks
28416,Software,Scopus,Elsevier,39,Annually,NO,4 weeks
28424,Software,Scopus,Others,56,Quarterly,NO,10 weeks
28511,Software,Scopus,Taylor and Francis,31,Bi-annually,NO,6 weeks
28512,Software,Scopus,Springer,83,Monthly,NO,18 weeks
28535,Software,Scopus,Others,38,Annually,NO,4 weeks
28538,Software,Scopus,Taylor and Francis,41,Bi-monthly,NO,12 weeks
28554,Software,Scopus,Springer,74,Annually,NO,4 weeks
28642,Software,Scopus,Others,29,Bi-annually,NO,6 weeks
28931,Software,Scopus,Others,32,Quarterly,NO,10 weeks
29089,Software,Scopus,Springer,37,Bi-annually,NO,6 weeks
300147006,Software,Scopus,Springer,26,Bi-annually,NO,6 weeks
3200147819,Software,Scopus,Elsevier,79,Quarterly,NO,10 weeks
35932,Software,Scopus,Others,57,Quarterly,NO,10 weeks
4400151723,Software,Scopus,Others,14,Bi-monthly,YES,12 weeks
4700152798,Software,Scopus,ACM,60,Quarterly,NO,10 weeks
4800153205,Software,Scopus,ACM,69,Bi-annually,NO,6 weeks
4900153227,Software,Scopus,Others,1,Quarterly,NO,10 weeks
5400152640,Software,Scopus,Others,42,Monthly,NO,18 weeks
5400152646,Software,Scopus,Others,70,Monthly,NO,18 weeks
5800173367,Software,Scopus,Others,31,Bi-annually,NO,6 weeks
5800179613,Software,Scopus,Inderscience,15,Monthly,NO,18 weeks
6100152804,Software,Scopus,Inderscience,32,Bi-monthly,NO,12 weeks
6100153019,Software,Scopus,Springer,53,Quarterly,NO,10 weeks
6700153282,Software,Scopus,Inderscience,33,Bi-annually,NO,6 weeks
6700153285,Software,Scopus,Inderscience,24,Bi-annually,NO,6 weeks
7000153231,Software,Scopus,Others,63,Bi-annually,NO,6 weeks
7100153120,Software,Scopus,Others,19,Bi-annually,NO,6 weeks
72242,Software,Scopus,Springer,98,Bi-annually,NO,6 weeks
79015,Software,Scopus,Others,23,Bi-monthly,NO,12 weeks
800147111,Software,Scopus,Springer,80,Annually,NO,4 weeks
87936,Software,Scopus,Others,11,Quarterly,NO,10 weeks
